Ano;Mês;UF;Precipitação Total;Temperatura Média
2023;Novembro;Paraíba;299.6;23.68
2023;Dezembro;Paraíba;327.2;21.09
2023;Janeiro;Pernambuco;222.6;17.72
2023;Fevereiro;Pernambuco;302.8;18.13
2023;Março;Pernambuco;1193.0;19.74
2023;Abril;Pernambuco;614.8;19.41
2023;Maio;Pernambuco;897.8;21.87
2023;Junho;Pernambuco;960.0;20.11
2023;Julho;Pernambuco;444.8;19.35
2023;Agosto;Pernambuco;401.0;20.23
2023;Setembro;Pernambuco;284.0;20.92
2023;Outubro;Pernambuco;76.4;22.16
2023;Novembro;Pernambuco;210.0;22.29
2023;Dezembro;Pernambuco;443.0;22.43
2023;Janeiro;Piauí;2302.8;19.08
2023;Fevereiro;Piauí;1909.4;17.95
2023;Março;Piauí;3937.2;20.13
2023;Abril;Piauí;2177.2;21.8
2023;Maio;Piauí;1142.8;22.87
2023;Junho;Piauí;139.0;23.83
2023;Julho;Piauí;31.0;23.93
2023;Agosto;Piauí;152.0;25.88
2023;Setembro;Piauí;52.6;26.15
2023;Outubro;Piauí;70.6;26.12
2023;Novembro;Piauí;1284.6;25.01
2023;Dezembro;Piauí;1331.6;24.09
2023;Janeiro;Rio Grande do Norte;90.4;13.93
2023;Fevereiro;Rio Grande do Norte;186.4;16.24
2023;Março;Rio Grande do Norte;711.6;15.77
2023;Abril;Rio Grande do Norte;372.4;15.65
2023;Maio;Rio Grande do Norte;166.4;16.09
2023;Junho;Rio Grande do Norte;169.2;14.65
2023;Julho;Rio Grande do Norte;158.4;16.73
2023;Agosto;Rio Grande do Norte;196.4;20.87
2023;Setembro;Rio Grande do Norte;59.4;24.05
2023;Outubro;Rio Grande do Norte;0.4;22.24
2023;Novembro;Rio Grande do Norte;22.6;17.78
2023;Dezembro;Rio Grande do Norte;183.2;18.85
2023;Janeiro;Sergipe;133.6;15.92
2023;Fevereiro;Sergipe;171.0;15.91
2023;Março;Sergipe;319.8;16.56
2023;Abril;Sergipe;266.0;14.21
2023;Maio;Sergipe;501.8;12.87
2023;Junho;Sergipe;388.2;13.04
2023;Julho;Sergipe;266.8;11.83
2023;Agosto;Sergipe;116.8;12.44
2023;Setembro;Sergipe;68.4;11.29
2023;Outubro;Sergipe;14.0;9.99
2023;Novembro;Sergipe;70.6;19.41
2023;Dezembro;Sergipe;177.2;19.74
2023;Janeiro;Acre;487.6;7.16
2023;Fevereiro;Acre;576.4;7.15
2023;Março;Acre;867.6;7.2
2023;Abril;Acre;335.0;7.21
2023;Maio;Acre;280.8;6.42
2023;Junho;Acre;68.8;4.26
2023;Julho;Acre;9.6;3.65
2023;Agosto;Acre;43.2;3.89
2023;Setembro;Acre;79.6;3.98
2023;Outubro;Acre;77.4;4.07
2023;Novembro;Acre;101.6;3.95
2023;Dezembro;Acre;731.4;11.14
2023;Janeiro;Amazonas;5071.2;19.62
2023;Fevereiro;Amazonas;5299.0;19.74
2023;Março;Amazonas;4089.2;19.12
2023;Abril;Amazonas;3689.8;19.57
2023;Maio;Amazonas;3322.0;19.5
2023;Junho;Amazonas;1585.6;20.13
2023;Julho;Amazonas;977.6;21.2
2023;Agosto;Amazonas;805.8;21.93
2023;Setembro;Amazonas;1213.4;22.41
2023;Outubro;Amazonas;1258.0;22.58
2023;Novembro;Amazonas;1608.8;21.71
2023;Dezembro;Amazonas;3438.6;20.69
2023;Janeiro;Amapá;463.2;12.66
2023;Fevereiro;Amapá;566.0;12.46
2023;Março;Amapá;635.6;12.65
2023;Abril;Amapá;554.8;13.07
2023;Maio;Amapá;601.2;13.24
2023;Junho;Amapá;382.6;13.34
2023;Julho;Amapá;321.8;13.49
2023;Agosto;Amapá;93.4;14.04
2023;Setembro;Amapá;35.2;14.36
2023;Outubro;Amapá;45.0;14.53
2023;Novembro;Amapá;79.4;15.84
2023;Dezembro;Amapá;696.4;27.18
2023;Janeiro;Pará;3587.6;11.69
2023;Fevereiro;Pará;4883.6;12.28
2023;Março;Pará;5679.4;11.43
2023;Abril;Pará;3277.8;11.19
2023;Maio;Pará;3102.0;14.33
2023;Junho;Pará;1143.2;15.72
2023;Julho;Pará;962.0;17.12
2023;Agosto;Pará;494.4;17.47
2023;Setembro;Pará;605.2;18.07
2023;Outubro;Pará;1032.4;18.58
2023;Novembro;Pará;1895.0;19.53
2023;Dezembro;Pará;2997.0;18.93
2023;Janeiro;Rondônia;30.2;0.67
2023;Fevereiro;Rondônia;0.0;0.0
2023;Março;Rondônia;3.6;0.74
2023;Abril;Rondônia;64.8;1.76
2023;Maio;Rondônia;45.2;8.13
2023;Junho;Rondônia;182.8;23.4
2023;Julho;Rondônia;15.4;24.18
2023;Agosto;Rondônia;265.8;25.51
2023;Setembro;Rondônia;361.8;26.08
2023;Outubro;Rondônia;453.4;26.3
2023;Novembro;Rondônia;662.4;26.26
2023;Dezembro;Rondônia;1004.6;26.67
2023;Janeiro;Roraima;85.8;26.72
2023;Fevereiro;Roraima;53.6;27.02
2023;Março;Roraima;8.4;28.35
2023;Abril;Roraima;293.0;27.93
2023;Maio;Roraima;322.8;26.84
2023;Junho;Roraima;438.8;26.22
2023;Julho;Roraima;384.8;26.45
2023;Agosto;Roraima;26.2;16.97
2023;Setembro;Roraima;0.0;0.0
2023;Outubro;Roraima;0.0;0.0
2023;Novembro;Roraima;1.0;9.05
2023;Dezembro;Roraima;22.4;29.29
2023;Janeiro;Tocantins;2563.4;15.64
2023;Fevereiro;Tocantins;2036.6;16.13
2023;Março;Tocantins;4343.4;20.5
2023;Abril;Tocantins;2011.8;21.39
2023;Maio;Tocantins;679.6;21.41
2023;Junho;Tocantins;1.6;22.02
2023;Julho;Tocantins;0.0;21.28
2023;Agosto;Tocantins;355.8;22.08
2023;Setembro;Tocantins;501.8;24.63
2023;Outubro;Tocantins;1326.2;25.17
2023;Novembro;Tocantins;1810.4;22.54
2023;Dezembro;Tocantins;2217.0;21.7
2023;Janeiro;Espírito Santo;2905.8;24.81
2023;Fevereiro;Espírito Santo;495.0;25.98
2023;Março;Espírito Santo;783.2;25.48
2023;Abril;Espírito Santo;1259.6;23.83
2023;Maio;Espírito Santo;710.8;21.45
2023;Junho;Espírito Santo;214.6;20.56
2023;Julho;Espírito Santo;980.0;20.27
2023;Agosto;Espírito Santo;1469.0;21.61
2023;Setembro;Espírito Santo;473.6;22.83
2023;Outubro;Espírito Santo;737.4;22.43
2023;Novembro;Espírito Santo;559.2;21.97
2023;Dezembro;Espírito Santo;1114.6;19.57
2023;Janeiro;Minas Gerais;20499.0;22.36
2023;Fevereiro;Minas Gerais;6454.4;23.03
2023;Março;Minas Gerais;4700.4;22.59
2023;Abril;Minas Gerais;5712.8;21.62
2023;Maio;Minas Gerais;957.2;19.49
2023;Junho;Minas Gerais;412.0;18.26
2023;Julho;Minas Gerais;586.4;18.72
2023;Agosto;Minas Gerais;2211.6;20.09
2023;Setembro;Minas Gerais;1318.6;23.28
2023;Outubro;Minas Gerais;7762.0;23.69
2023;Novembro;Minas Gerais;5712.0;23.97
2023;Dezembro;Minas Gerais;8674.6;24.53
2023;Janeiro;Rio de Janeiro;7008.8;24.16
2023;Fevereiro;Rio de Janeiro;5057.2;25.34
2023;Março;Rio de Janeiro;2531.0;24.83
2023;Abril;Rio de Janeiro;3870.6;22.42
2023;Maio;Rio de Janeiro;1413.0;20.11
2023;Junho;Rio de Janeiro;515.0;19.2
2023;Julho;Rio de Janeiro;1245.4;19.11
2023;Agosto;Rio de Janeiro;2371.6;20.15
2023;Setembro;Rio de Janeiro;1077.2;22.65
2023;Outubro;Rio de Janeiro;5178.8;22.85
2023;Novembro;Rio de Janeiro;2667.0;23.95
2023;Dezembro;Rio de Janeiro;2964.6;24.77
2023;Janeiro;São Paulo;9182.6;21.7
2023;Fevereiro;São Paulo;8811.6;22.16
2023;Março;São Paulo;6304.4;22.4
2023;Abril;São Paulo;4355.0;20.02
2023;Maio;São Paulo;1686.8;18.02
2023;Junho;São Paulo;2279.4;16.94
2023;Julho;São Paulo;681.2;17.66
2023;Agosto;São Paulo;1503.8;19.02
2023;Setembro;São Paulo;1682.8;22.27
2023;Outubro;São Paulo;7823.8;21.98
2023;Novembro;São Paulo;4871.8;24.15
2023;Dezembro;São Paulo;3423.6;24.78
2023;Janeiro;Paraná;4061.2;18.94
2023;Fevereiro;Paraná;4577.0;18.31
2023;Março;Paraná;2513.0;18.52
2023;Abril;Paraná;2561.6;15.4
2023;Maio;Paraná;1061.0;15.71
2023;Junho;Paraná;1779.8;13.43
2023;Julho;Paraná;1779.0;14.39
2023;Agosto;Paraná;1847.4;15.47
2023;Setembro;Paraná;2549.0;18.79
2023;Outubro;Paraná;7743.4;17.41
2023;Novembro;Paraná;4341.8;18.39
2023;Dezembro;Paraná;2928.2;19.3
2023;Janeiro;Rio Grande do Sul;3061.0;23.42
2023;Fevereiro;Rio Grande do Sul;3926.8;22.32
2023;Março;Rio Grande do Sul;5333.4;22.8
2023;Abril;Rio Grande do Sul;2122.0;17.74
2023;Maio;Rio Grande do Sul;6804.2;15.24
2023;Junho;Rio Grande do Sul;5124.8;13.17
2023;Julho;Rio Grande do Sul;6959.6;12.5
2023;Agosto;Rio Grande do Sul;3280.8;15.18
2023;Setembro;Rio Grande do Sul;17467.0;16.81
2023;Outubro;Rio Grande do Sul;11192.0;17.42
2023;Novembro;Rio Grande do Sul;12954.0;19.6
2023;Dezembro;Rio Grande do Sul;7767.2;21.65
2023;Janeiro;Santa Catarina;4754.0;21.65
2023;Fevereiro;Santa Catarina;4571.2;20.84
2023;Março;Santa Catarina;4239.4;21.28
2023;Abril;Santa Catarina;3132.2;17.33
2023;Maio;Santa Catarina;2207.8;15.75
2023;Junho;Santa Catarina;3153.6;13.99
2023;Julho;Santa Catarina;3759.0;14.36
2023;Agosto;Santa Catarina;2442.2;15.22
2023;Setembro;Santa Catarina;4442.8;17.5
2023;Outubro;Santa Catarina;9548.6;14.67
2023;Novembro;Santa Catarina;7586.6;17.72
2023;Dezembro;Santa Catarina;3239.6;20.2
